timestamp,cell,variable,source,value,scenario
2018-01-10,CellId: 471b1f0000000000,precipitation,ERA5,8.25347900390625,cross-source-poland-meteo
2018-01-11,CellId: 471b1f0000000000,precipitation,ERA5,13.962936401367188,cross-source-poland-meteo
2018-01-12,CellId: 471b1f0000000000,precipitation,ERA5,2.3500442504882812,cross-source-poland-meteo
2018-01-13,CellId: 471b1f0000000000,precipitation,ERA5,0.034332275390625,cross-source-poland-meteo
2018-01-14,CellId: 471b1f0000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-15,CellId: 471b1f0000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-16,CellId: 471b1f0000000000,precipitation,ERA5,27.31304168701172,cross-source-poland-meteo
2018-01-17,CellId: 471b1f0000000000,precipitation,ERA5,10.660171508789062,cross-source-poland-meteo
2018-01-18,CellId: 471b1f0000000000,precipitation,ERA5,23.972511291503906,cross-source-poland-meteo
2018-01-19,CellId: 471b1f0000000000,precipitation,ERA5,5.738639831542969,cross-source-poland-meteo
2018-01-20,CellId: 471b1f0000000000,precipitation,ERA5,4.5490264892578125,cross-source-poland-meteo
2018-01-21,CellId: 471b1f0000000000,precipitation,ERA5,0.2506256103515625,cross-source-poland-meteo
2018-01-22,CellId: 471b1f0000000000,precipitation,ERA5,0.3810882568359375,cross-source-poland-meteo
2018-01-23,CellId: 471b1f0000000000,precipitation,ERA5,0.0583648681640625,cross-source-poland-meteo
2018-01-24,CellId: 471b1f0000000000,precipitation,ERA5,3.6907196044921875,cross-source-poland-meteo
2018-01-25,CellId: 471b1f0000000000,precipitation,ERA5,0.03604888916015625,cross-source-poland-meteo
2018-01-26,CellId: 471b1f0000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-27,CellId: 471b1f0000000000,precipitation,ERA5,3.2993316650390625,cross-source-poland-meteo
2018-01-28,CellId: 471b1f0000000000,precipitation,ERA5,14.393806457519531,cross-source-poland-meteo
2018-01-29,CellId: 471b1f0000000000,precipitation,ERA5,12.184524536132812,cross-source-poland-meteo
2018-01-30,CellId: 471b1f0000000000,precipitation,ERA5,9.722900390625,cross-source-poland-meteo
2018-01-31,CellId: 471b1f0000000000,precipitation,ERA5,7.925605773925781,cross-source-poland-meteo
2018-01-01,CellId: 471b270000000000,precipitation,ERA5,1.0660171508789062,cross-source-poland-meteo
2018-01-02,CellId: 471b270000000000,precipitation,ERA5,4.149055480957031,cross-source-poland-meteo
2018-01-03,CellId: 471b270000000000,precipitation,ERA5,30.154037475585938,cross-source-poland-meteo
2018-01-04,CellId: 471b270000000000,precipitation,ERA5,4.083824157714844,cross-source-poland-meteo
2018-01-05,CellId: 471b270000000000,precipitation,ERA5,6.378936767578125,cross-source-poland-meteo
2018-01-06,CellId: 471b270000000000,precipitation,ERA5,0.10814666748046875,cross-source-poland-meteo
2018-01-07,CellId: 471b270000000000,precipitation,ERA5,3.5945892333984375,cross-source-poland-meteo
2018-01-08,CellId: 471b270000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-09,CellId: 471b270000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-10,CellId: 471b270000000000,precipitation,ERA5,9.788131713867188,cross-source-poland-meteo
2018-01-11,CellId: 471b270000000000,precipitation,ERA5,13.502883911132812,cross-source-poland-meteo
2018-01-12,CellId: 471b270000000000,precipitation,ERA5,2.6538848876953125,cross-source-poland-meteo
2018-01-13,CellId: 471b270000000000,precipitation,ERA5,0.0274658203125,cross-source-poland-meteo
2018-01-14,CellId: 471b270000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-15,CellId: 471b270000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-16,CellId: 471b270000000000,precipitation,ERA5,26.150894165039062,cross-source-poland-meteo
2018-01-17,CellId: 471b270000000000,precipitation,ERA5,9.345245361328125,cross-source-poland-meteo
2018-01-18,CellId: 471b270000000000,precipitation,ERA5,24.573326110839844,cross-source-poland-meteo
2018-01-19,CellId: 471b270000000000,precipitation,ERA5,5.295753479003906,cross-source-poland-meteo
2018-01-20,CellId: 471b270000000000,precipitation,ERA5,3.8967132568359375,cross-source-poland-meteo
2018-01-21,CellId: 471b270000000000,precipitation,ERA5,0.18711090087890625,cross-source-poland-meteo
2018-01-22,CellId: 471b270000000000,precipitation,ERA5,0.35533905029296875,cross-source-poland-meteo
2018-01-23,CellId: 471b270000000000,precipitation,ERA5,0.054931640625,cross-source-poland-meteo
2018-01-24,CellId: 471b270000000000,precipitation,ERA5,3.4297943115234375,cross-source-poland-meteo
2018-01-25,CellId: 471b270000000000,precipitation,ERA5,0.03261566162109375,cross-source-poland-meteo
2018-01-26,CellId: 471b270000000000,precipitation,ERA5,0.006866455078125,cross-source-poland-meteo
2018-01-27,CellId: 471b270000000000,precipitation,ERA5,3.0246734619140625,cross-source-poland-meteo
2018-01-28,CellId: 471b270000000000,precipitation,ERA5,12.467765808105469,cross-source-poland-meteo
2018-01-29,CellId: 471b270000000000,precipitation,ERA5,11.870384216308594,cross-source-poland-meteo
2018-01-30,CellId: 471b270000000000,precipitation,ERA5,9.216499328613281,cross-source-poland-meteo
2018-01-31,CellId: 471b270000000000,precipitation,ERA5,8.984756469726562,cross-source-poland-meteo
2018-01-01,CellId: 471b350000000000,precipitation,ERA5,0.8462905883789062,cross-source-poland-meteo
2018-01-02,CellId: 471b350000000000,precipitation,ERA5,4.39453125,cross-source-poland-meteo
2018-01-03,CellId: 471b350000000000,precipitation,ERA5,29.41417694091797,cross-source-poland-meteo
2018-01-04,CellId: 471b350000000000,precipitation,ERA5,6.433868408203125,cross-source-poland-meteo
2018-01-05,CellId: 471b350000000000,precipitation,ERA5,10.993194580078125,cross-source-poland-meteo
2018-01-06,CellId: 471b350000000000,precipitation,ERA5,0.08411407470703125,cross-source-poland-meteo
2018-01-07,CellId: 471b350000000000,precipitation,ERA5,2.3397445678710938,cross-source-poland-meteo
2018-01-08,CellId: 471b350000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-09,CellId: 471b350000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-10,CellId: 471b350000000000,precipitation,ERA5,8.5968017578125,cross-source-poland-meteo
2018-01-11,CellId: 471b350000000000,precipitation,ERA5,13.030815124511719,cross-source-poland-meteo
2018-01-12,CellId: 471b350000000000,precipitation,ERA5,1.586151123046875,cross-source-poland-meteo
2018-01-13,CellId: 471b350000000000,precipitation,ERA5,0.03948211669921875,cross-source-poland-meteo
2018-01-14,CellId: 471b350000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-15,CellId: 471b350000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-16,CellId: 471b350000000000,precipitation,ERA5,23.565673828125,cross-source-poland-meteo
2018-01-17,CellId: 471b350000000000,precipitation,ERA5,12.654876708984375,cross-source-poland-meteo
2018-01-18,CellId: 471b350000000000,precipitation,ERA5,26.775741577148438,cross-source-poland-meteo
2018-01-19,CellId: 471b350000000000,precipitation,ERA5,4.334449768066406,cross-source-poland-meteo
2018-01-20,CellId: 471b350000000000,precipitation,ERA5,4.003143310546875,cross-source-poland-meteo
2018-01-21,CellId: 471b350000000000,precipitation,ERA5,0.164794921875,cross-source-poland-meteo
2018-01-22,CellId: 471b350000000000,precipitation,ERA5,0.43087005615234375,cross-source-poland-meteo
2018-01-23,CellId: 471b350000000000,precipitation,ERA5,0.0377655029296875,cross-source-poland-meteo
2018-01-24,CellId: 471b350000000000,precipitation,ERA5,3.449535369873047,cross-source-poland-meteo
2018-01-25,CellId: 471b350000000000,precipitation,ERA5,0.07724761962890625,cross-source-poland-meteo
2018-01-26,CellId: 471b350000000000,precipitation,ERA5,0.048065185546875,cross-source-poland-meteo
2018-01-27,CellId: 471b350000000000,precipitation,ERA5,1.5758514404296875,cross-source-poland-meteo
2018-01-28,CellId: 471b350000000000,precipitation,ERA5,14.019584655761719,cross-source-poland-meteo
2018-01-29,CellId: 471b350000000000,precipitation,ERA5,15.736198425292969,cross-source-poland-meteo
2018-01-30,CellId: 471b350000000000,precipitation,ERA5,8.229446411132812,cross-source-poland-meteo
2018-01-31,CellId: 471b350000000000,precipitation,ERA5,10.371780395507812,cross-source-poland-meteo
2018-01-01,CellId: 471b390000000000,precipitation,ERA5,1.02996826171875,cross-source-poland-meteo
2018-01-02,CellId: 471b390000000000,precipitation,ERA5,4.6314239501953125,cross-source-poland-meteo
2018-01-03,CellId: 471b390000000000,precipitation,ERA5,28.492355346679688,cross-source-poland-meteo
2018-01-04,CellId: 471b390000000000,precipitation,ERA5,6.514549255371094,cross-source-poland-meteo
2018-01-05,CellId: 471b390000000000,precipitation,ERA5,7.7831268310546875,cross-source-poland-meteo
2018-01-06,CellId: 471b390000000000,precipitation,ERA5,0.0652313232421875,cross-source-poland-meteo
2018-01-07,CellId: 471b390000000000,precipitation,ERA5,2.3105621337890625,cross-source-poland-meteo
2018-01-08,CellId: 471b390000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-09,CellId: 471b390000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-10,CellId: 471b390000000000,precipitation,ERA5,7.7968597412109375,cross-source-poland-meteo
2018-01-11,CellId: 471b390000000000,precipitation,ERA5,12.054061889648438,cross-source-poland-meteo
2018-01-12,CellId: 471b390000000000,precipitation,ERA5,1.338958740234375,cross-source-poland-meteo
2018-01-13,CellId: 471b390000000000,precipitation,ERA5,0.03604888916015625,cross-source-poland-meteo
2018-01-14,CellId: 471b390000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-15,CellId: 471b390000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-16,CellId: 471b390000000000,precipitation,ERA5,23.994827270507812,cross-source-poland-meteo
2018-01-17,CellId: 471b390000000000,precipitation,ERA5,14.493370056152344,cross-source-poland-meteo
2018-01-18,CellId: 471b390000000000,precipitation,ERA5,24.590492248535156,cross-source-poland-meteo
2018-01-19,CellId: 471b390000000000,precipitation,ERA5,4.856300354003906,cross-source-poland-meteo
2018-01-20,CellId: 471b390000000000,precipitation,ERA5,4.703521728515625,cross-source-poland-meteo
2018-01-21,CellId: 471b390000000000,precipitation,ERA5,0.2025604248046875,cross-source-poland-meteo
2018-01-22,CellId: 471b390000000000,precipitation,ERA5,0.6574630737304688,cross-source-poland-meteo
2018-01-23,CellId: 471b390000000000,precipitation,ERA5,0.02574920654296875,cross-source-poland-meteo
2018-01-24,CellId: 471b390000000000,precipitation,ERA5,3.4340858459472656,cross-source-poland-meteo
2018-01-25,CellId: 471b390000000000,precipitation,ERA5,0.061798095703125,cross-source-poland-meteo
2018-01-26,CellId: 471b390000000000,precipitation,ERA5,0.01201629638671875,cross-source-poland-meteo
2018-01-27,CellId: 471b390000000000,precipitation,ERA5,1.805877685546875,cross-source-poland-meteo
2018-01-28,CellId: 471b390000000000,precipitation,ERA5,14.1448974609375,cross-source-poland-meteo
2018-01-29,CellId: 471b390000000000,precipitation,ERA5,17.09918975830078,cross-source-poland-meteo
2018-01-30,CellId: 471b390000000000,precipitation,ERA5,9.820747375488281,cross-source-poland-meteo
2018-01-31,CellId: 471b390000000000,precipitation,ERA5,9.395027160644531,cross-source-poland-meteo
2018-01-01,CellId: 471b510000000000,precipitation,ERA5,0.9235382080078125,cross-source-poland-meteo
2018-01-02,CellId: 471b510000000000,precipitation,ERA5,4.9266815185546875,cross-source-poland-meteo
2018-01-03,CellId: 471b510000000000,precipitation,ERA5,25.155258178710938,cross-source-poland-meteo
2018-01-04,CellId: 471b510000000000,precipitation,ERA5,9.746932983398438,cross-source-poland-meteo
2018-01-05,CellId: 471b510000000000,precipitation,ERA5,8.917808532714844,cross-source-poland-meteo
2018-01-06,CellId: 471b510000000000,precipitation,ERA5,0.06694793701171875,cross-source-poland-meteo
2018-01-07,CellId: 471b510000000000,precipitation,ERA5,1.146697998046875,cross-source-poland-meteo
2018-01-08,CellId: 471b510000000000,precipitation,ERA5,0.00171661376953125,cross-source-poland-meteo
2018-01-09,CellId: 471b510000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-10,CellId: 471b510000000000,precipitation,ERA5,5.779838562011719,cross-source-poland-meteo
2018-01-11,CellId: 471b510000000000,precipitation,ERA5,7.75909423828125,cross-source-poland-meteo
2018-01-12,CellId: 471b510000000000,precipitation,ERA5,0.714111328125,cross-source-poland-meteo
2018-01-13,CellId: 471b510000000000,precipitation,ERA5,0.04978179931640625,cross-source-poland-meteo
2018-01-14,CellId: 471b510000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-15,CellId: 471b510000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-16,CellId: 471b510000000000,precipitation,ERA5,22.939109802246094,cross-source-poland-meteo
2018-01-17,CellId: 471b510000000000,precipitation,ERA5,17.600440979003906,cross-source-poland-meteo
2018-01-18,CellId: 471b510000000000,precipitation,ERA5,25.950050354003906,cross-source-poland-meteo
2018-01-19,CellId: 471b510000000000,precipitation,ERA5,4.650306701660156,cross-source-poland-meteo
2018-01-20,CellId: 471b510000000000,precipitation,ERA5,5.312919616699219,cross-source-poland-meteo
2018-01-21,CellId: 471b510000000000,precipitation,ERA5,0.2025604248046875,cross-source-poland-meteo
2018-01-22,CellId: 471b510000000000,precipitation,ERA5,0.5922317504882812,cross-source-poland-meteo
2018-01-23,CellId: 471b510000000000,precipitation,ERA5,0.01888275146484375,cross-source-poland-meteo
2018-01-24,CellId: 471b510000000000,precipitation,ERA5,3.607463836669922,cross-source-poland-meteo
2018-01-25,CellId: 471b510000000000,precipitation,ERA5,0.30040740966796875,cross-source-poland-meteo
2018-01-26,CellId: 471b510000000000,precipitation,ERA5,0.25234222412109375,cross-source-poland-meteo
2018-01-27,CellId: 471b510000000000,precipitation,ERA5,0.9853363037109375,cross-source-poland-meteo
2018-01-28,CellId: 471b510000000000,precipitation,ERA5,16.144752502441406,cross-source-poland-meteo
2018-01-29,CellId: 471b510000000000,precipitation,ERA5,20.837974548339844,cross-source-poland-meteo
2018-01-30,CellId: 471b510000000000,precipitation,ERA5,7.987403869628906,cross-source-poland-meteo
2018-01-31,CellId: 471b510000000000,precipitation,ERA5,10.699653625488281,cross-source-poland-meteo
2018-01-01,CellId: 471b5d0000000000,precipitation,ERA5,1.0488510131835938,cross-source-poland-meteo
2018-01-02,CellId: 471b5d0000000000,precipitation,ERA5,4.633140563964844,cross-source-poland-meteo
2018-01-03,CellId: 471b5d0000000000,precipitation,ERA5,24.314117431640625,cross-source-poland-meteo
2018-01-04,CellId: 471b5d0000000000,precipitation,ERA5,8.646583557128906,cross-source-poland-meteo
2018-01-05,CellId: 471b5d0000000000,precipitation,ERA5,8.327293395996094,cross-source-poland-meteo
2018-01-06,CellId: 471b5d0000000000,precipitation,ERA5,0.05664825439453125,cross-source-poland-meteo
2018-01-07,CellId: 471b5d0000000000,precipitation,ERA5,1.11236572265625,cross-source-poland-meteo
2018-01-08,CellId: 471b5d0000000000,precipitation,ERA5,0.0034332275390625,cross-source-poland-meteo
2018-01-09,CellId: 471b5d0000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-10,CellId: 471b5d0000000000,precipitation,ERA5,6.365203857421875,cross-source-poland-meteo
2018-01-11,CellId: 471b5d0000000000,precipitation,ERA5,6.257057189941406,cross-source-poland-meteo
2018-01-12,CellId: 471b5d0000000000,precipitation,ERA5,0.6402969360351562,cross-source-poland-meteo
2018-01-13,CellId: 471b5d0000000000,precipitation,ERA5,0.07724761962890625,cross-source-poland-meteo
2018-01-14,CellId: 471b5d0000000000,precipitation,ERA5,0.0034332275390625,cross-source-poland-meteo
2018-01-15,CellId: 471b5d0000000000,precipitation,ERA5,0.0,cross-source-poland-meteo
2018-01-16,CellId: 471b5d0000000000,precipitation,ERA5,21.90570831298828,cross-source-poland-meteo
2018-01-17,CellId: 471b5d0000000000,precipitation,ERA5,19.382286071777344,cross-source-poland-meteo
2018-01-18,CellId: 471b5d0000000000,precipitation,ERA5,25.114059448242188,cross-source-poland-meteo
2018-01-19,CellId: 471b5d0000000000,precipitation,ERA5,5.4210662841796875,cross-source-poland-meteo
2018-01-20,CellId: 471b5d0000000000,precipitation,ERA5,5.316352844238281,cross-source-poland-meteo
2018-01-21,CellId: 471b5d0000000000,precipitation,ERA5,0.2368927001953125,cross-source-poland-meteo
2018-01-22,CellId: 471b5d0000000000,precipitation,ERA5,0.8428573608398438,cross-source-poland-meteo
2018-01-23,CellId: 471b5d0000000000,precipitation,ERA5,0.020599365234375,cross-source-poland-meteo
2018-01-24,CellId: 471b5d0000000000,precipitation,ERA5,4.877758026123047,cross-source-poland-meteo
2018-01-25,CellId: 471b5d0000000000,precipitation,ERA5,0.19397735595703125,cross-source-poland-meteo
2018-01-26,CellId: 471b5d0000000000,precipitation,ERA5,0.07038116455078125,cross-source-poland-meteo
2018-01-27,CellId: 471b5d0000000000,precipitation,ERA5,1.105499267578125,cross-source-poland-meteo
2018-01-28,CellId: 471b5d0000000000,precipitation,ERA5,16.021156311035156,cross-source-poland-meteo
2018-01-29,CellId: 471b5d0000000000,precipitation,ERA5,22.434425354003906,cross-source-poland-meteo
2018-01-30,CellId: 471b5d0000000000,precipitation,ERA5,9.597587585449219,cross-source-poland-meteo
2018-01-31,CellId: 471b5d0000000000,precipitation,ERA5,11.053276062011719,cross-source-poland-meteo
2018-01-01,CellId: 471b630000000000,precipitation,ERA5,1.1157989501953125,cross-source-poland-meteo
2018-01-02,CellId: 471b630000000000,precipitation,ERA5,3.3044815063476562,cross-source-poland-meteo
2018-01-03,CellId: 471b630000000000,precipitation,ERA5,24.767303466796875,cross-source-poland-meteo
