timestamp,cell,variable,source,value
2024-01-30,cell-01,temperature,DWD,11.200304245946866
2024-01-30,cell-01,precipitation,DWD,2.8728118635610573
2024-01-30,cell-01,temperature,GeoSphere,12.333565081280023
2024-01-30,cell-01,precipitation,GeoSphere,3.4033462566127626
2024-01-30,cell-02,temperature,ERA5,12.495736974664595
2024-01-30,cell-02,precipitation,ERA5,5.839490052998738
2024-01-30,cell-02,temperature,IMGW,11.510263608252943
2024-01-30,cell-02,precipitation,IMGW,6.4569671819674745
2024-01-30,cell-02,temperature,DWD,10.9642583940456
2024-01-30,cell-02,precipitation,DWD,5.362118759825098
2024-01-30,cell-02,temperature,GeoSphere,11.303711534093452
2024-01-30,cell-02,precipitation,GeoSphere,6.258672019545104
2024-01-30,cell-03,temperature,ERA5,11.483025527119267
2024-01-30,cell-03,precipitation,ERA5,0.0
2024-01-30,cell-03,temperature,IMGW,10.982237269511751
2024-01-30,cell-03,precipitation,IMGW,0.0
2024-01-30,cell-03,temperature,DWD,11.572312876466915
2024-01-30,cell-03,precipitation,DWD,0.7265563014183716
2024-01-30,cell-03,temperature,GeoSphere,11.381893967118657
2024-01-30,cell-03,precipitation,GeoSphere,1.0932029551278237
2024-01-30,cell-04,temperature,ERA5,12.321674775011106
2024-01-30,cell-04,precipitation,ERA5,0.7453224006345269
2024-01-30,cell-04,temperature,IMGW,11.972172423502322
2024-01-30,cell-04,precipitation,IMGW,1.8763351243930786
2024-01-30,cell-04,temperature,DWD,12.397396662843548
2024-01-30,cell-04,precipitation,DWD,0.7737480671098178
2024-01-30,cell-04,temperature,GeoSphere,11.968100828144498
2024-01-30,cell-04,precipitation,GeoSphere,1.1990262071320839
2024-01-30,cell-05,temperature,ERA5,13.045025020016077
2024-01-30,cell-05,precipitation,ERA5,3.4901029835424358
2024-01-30,cell-05,temperature,IMGW,12.022205099363594
2024-01-30,cell-05,precipitation,IMGW,2.1757462289389085
2024-01-30,cell-05,temperature,DWD,12.23639116442667
2024-01-30,cell-05,precipitation,DWD,2.050826233598849
2024-01-30,cell-05,temperature,GeoSphere,12.327572116367412
2024-01-30,cell-05,precipitation,GeoSphere,2.267709084630363
2024-01-30,cell-06,temperature,ERA5,12.38558320381965
2024-01-30,cell-06,precipitation,ERA5,2.3664106855892997
2024-01-30,cell-06,temperature,IMGW,12.13180266097683
2024-01-30,cell-06,precipitation,IMGW,0.9402548617031412
2024-01-30,cell-06,temperature,DWD,13.024694018319178
2024-01-30,cell-06,precipitation,DWD,0.30139862874918033
2024-01-30,cell-06,temperature,GeoSphere,11.56608765530088
2024-01-30,cell-06,precipitation,GeoSphere,1.469118869350181
2024-01-30,cell-07,temperature,ERA5,12.87008086735286
2024-01-30,cell-07,precipitation,ERA5,1.6289922115898405
2024-01-30,cell-07,temperature,IMGW,12.47379902457858
2024-01-30,cell-07,precipitation,IMGW,2.6218732276631025
2024-01-30,cell-07,temperature,DWD,12.042866949535911
2024-01-30,cell-07,precipitation,DWD,2.074432783234064
2024-01-30,cell-07,temperature,GeoSphere,12.363769582964462
2024-01-30,cell-07,precipitation,GeoSphere,1.651490772259344
2024-01-31,cell-00,temperature,ERA5,11.445521934154469
2024-01-31,cell-00,precipitation,ERA5,2.8085726231012518
2024-01-31,cell-00,temperature,IMGW,11.209619269587165
2024-01-31,cell-00,precipitation,IMGW,3.0965685381439614
2024-01-31,cell-00,temperature,DWD,11.824508998240711
2024-01-31,cell-00,precipitation,DWD,2.5342939308194543
2024-01-31,cell-00,temperature,GeoSphere,11.60629198252162
2024-01-31,cell-00,precipitation,GeoSphere,2.6118832060911625
2024-01-31,cell-01,temperature,ERA5,10.806806869901248
2024-01-31,cell-01,precipitation,ERA5,8.85756131819982
2024-01-31,cell-01,temperature,IMGW,12.302671817451143
2024-01-31,cell-01,precipitation,IMGW,8.217087356398602
2024-01-31,cell-01,temperature,DWD,12.007998502268782
2024-01-31,cell-01,precipitation,DWD,8.043907479321584
2024-01-31,cell-01,temperature,GeoSphere,11.195021439509077
2024-01-31,cell-01,precipitation,GeoSphere,8.432373139690531
2024-01-31,cell-02,temperature,ERA5,10.473787618235495
2024-01-31,cell-02,precipitation,ERA5,0.8551658384339997
2024-01-31,cell-02,temperature,IMGW,11.152320608905946
2024-01-31,cell-02,precipitation,IMGW,1.86188703191548
2024-01-31,cell-02,temperature,DWD,11.287132631994403
2024-01-31,cell-02,precipitation,DWD,2.6462811456045516
2024-01-31,cell-02,temperature,GeoSphere,11.877785872025424
2024-01-31,cell-02,precipitation,GeoSphere,2.174254886712179
2024-01-31,cell-03,temperature,ERA5,12.832741643800416
2024-01-31,cell-03,precipitation,ERA5,2.590147840801606
2024-01-31,cell-03,temperature,IMGW,12.45970571154951
2024-01-31,cell-03,precipitation,IMGW,4.133366045890244
2024-01-31,cell-03,temperature,DWD,12.049357524719447
2024-01-31,cell-03,precipitation,DWD,3.4428811402438995
2024-01-31,cell-03,temperature,GeoSphere,12.227672679146295
2024-01-31,cell-03,precipitation,GeoSphere,2.012998117272537
2024-01-31,cell-04,temperature,ERA5,12.94612662820052
2024-01-31,cell-04,precipitation,ERA5,2.206507707475396
2024-01-31,cell-04,temperature,IMGW,11.88079775215647
2024-01-31,cell-04,precipitation,IMGW,2.086028267929693
2024-01-31,cell-04,temperature,DWD,12.210524914245221
2024-01-31,cell-04,precipitation,DWD,2.2712666926741574
2024-01-31,cell-04,temperature,GeoSphere,12.34840985438526
2024-01-31,cell-04,precipitation,GeoSphere,2.724271640241299
2024-01-31,cell-05,temperature,ERA5,11.261724467503834
2024-01-31,cell-05,precipitation,ERA5,3.136494313091903
2024-01-31,cell-05,temperature,IMGW,12.005070539723793
2024-01-31,cell-05,precipitation,IMGW,2.6609215889296474
2024-01-31,cell-05,temperature,DWD,11.772539314387963
2024-01-31,cell-05,precipitation,DWD,2.830036942539633
2024-01-31,cell-05,temperature,GeoSphere,12.888899073995235
2024-01-31,cell-05,precipitation,GeoSphere,2.2273085125777037
2024-01-31,cell-06,temperature,ERA5,12.251986042035238
2024-01-31,cell-06,precipitation,ERA5,0.5351106072360138
2024-01-31,cell-06,temperature,IMGW,12.241393674181579
2024-01-31,cell-06,precipitation,IMGW,0.0
2024-01-31,cell-06,temperature,DWD,12.170204124309022
2024-01-31,cell-06,precipitation,DWD,1.7273075644172007
2024-01-31,cell-06,temperature,GeoSphere,12.881493800594292
2024-01-31,cell-06,precipitation,GeoSphere,0.024658096296938936
2024-01-31,cell-07,temperature,ERA5,13.758625768214188
2024-01-31,cell-07,precipitation,ERA5,2.0848682023412444
2024-01-31,cell-07,temperature,IMGW,13.364364572151336
2024-01-31,cell-07,precipitation,IMGW,0.6723587532912834
2024-01-31,cell-07,temperature,DWD,12.737572164831482
2024-01-31,cell-07,precipitation,DWD,1.35566741719111
2024-01-31,cell-07,temperature,GeoSphere,13.044712165924459
2024-01-31,cell-07,precipitation,GeoSphere,0.7460931552875854
2024-02-01,cell-00,temperature,ERA5,10.708449855068896
2024-02-01,cell-00,precipitation,ERA5,3.388782897877079
2024-02-01,cell-00,temperature,IMGW,11.469498920994575
2024-02-01,cell-00,precipitation,IMGW,3.1164809991464835
2024-02-01,cell-00,temperature,DWD,11.49207366784275
2024-02-01,cell-00,precipitation,DWD,2.4066668334060233
2024-02-01,cell-00,temperature,GeoSphere,10.67243767087842
2024-02-01,cell-00,precipitation,GeoSphere,2.4464693010136025
2024-02-01,cell-01,temperature,ERA5,10.984644348219117
2024-02-01,cell-01,precipitation,ERA5,3.03531343822055
2024-02-01,cell-01,temperature,IMGW,12.348807527040256
2024-02-01,cell-01,precipitation,IMGW,1.7713734288258256
2024-02-01,cell-01,temperature,DWD,12.207225955842947
2024-02-01,cell-01,precipitation,DWD,1.686284819896406
2024-02-01,cell-01,temperature,GeoSphere,11.875677105501913
2024-02-01,cell-01,precipitation,GeoSphere,1.28277330498116
2024-02-01,cell-02,temperature,ERA5,11.783713447167873
2024-02-01,cell-02,precipitation,ERA5,16.041576618011057
2024-02-01,cell-02,temperature,IMGW,11.530836166903779
2024-02-01,cell-02,precipitation,IMGW,16.340108216485483
2024-02-01,cell-02,temperature,DWD,11.553809550513806
2024-02-01,cell-02,precipitation,DWD,15.813172237572639
2024-02-01,cell-02,temperature,GeoSphere,12.290255233348697
2024-02-01,cell-02,precipitation,GeoSphere,15.732709164248002
2024-02-01,cell-03,temperature,ERA5,11.994736587525782
2024-02-01,cell-03,precipitation,ERA5,2.1545474031449836
2024-02-01,cell-03,temperature,IMGW,12.811426754789032
2024-02-01,cell-03,precipitation,IMGW,2.3893873419608815
2024-02-01,cell-03,temperature,DWD,11.794561911044688
2024-02-01,cell-03,precipitation,DWD,2.2409336915069633
2024-02-01,cell-03,temperature,GeoSphere,12.587731463993604
2024-02-01,cell-03,precipitation,GeoSphere,2.8203979391832465
2024-02-01,cell-04,temperature,ERA5,12.224447711393262
2024-02-01,cell-04,precipitation,ERA5,1.7373917376493975
2024-02-01,cell-04,temperature,IMGW,12.88068423756788
2024-02-01,cell-04,precipitation,IMGW,2.3418970892660798
2024-02-01,cell-04,temperature,DWD,11.999093996528401
2024-02-01,cell-04,precipitation,DWD,1.4832811394063066
2024-02-01,cell-04,temperature,GeoSphere,12.484069260680279
2024-02-01,cell-04,precipitation,GeoSphere,2.7786332006887395
2024-02-01,cell-05,temperature,ERA5,11.957229005973364
2024-02-01,cell-05,precipitation,ERA5,2.6847673244970265
2024-02-01,cell-05,temperature,IMGW,12.031812206845235
2024-02-01,cell-05,precipitation,IMGW,2.9143856297797277
2024-02-01,cell-05,temperature,DWD,11.840754995190208
2024-02-01,cell-05,precipitation,DWD,3.1992687488582026
2024-02-01,cell-05,temperature,GeoSphere,11.924186458751313
2024-02-01,cell-05,precipitation,GeoSphere,2.4051873785458584
2024-02-01,cell-06,temperature,ERA5,12.045193106897633
2024-02-01,cell-06,precipitation,ERA5,5.060511589208379
2024-02-01,cell-06,temperature,IMGW,13.167062071792056
2024-02-01,cell-06,precipitation,IMGW,4.114324114240871
2024-02-01,cell-06,temperature,DWD,12.749881166333031
2024-02-01,cell-06,precipitation,DWD,4.67335192922746
2024-02-01,cell-06,temperature,GeoSphere,13.546687779725227
2024-02-01,cell-06,precipitation,GeoSphere,5.702223191129182
2024-02-01,cell-07,temperature,ERA5,13.375262969611518
2024-02-01,cell-07,precipitation,ERA5,15.378729166477124
2024-02-01,cell-07,temperature,IMGW,12.189549237561968
2024-02-01,cell-07,precipitation,IMGW,14.666578270311271
2024-02-01,cell-07,temperature,DWD,12.400188517805567
2024-02-01,cell-07,precipitation,DWD,14.72244598601596
2024-02-01,cell-07,temperature,GeoSphere,12.62548080320333
2024-02-01,cell-07,precipitation,GeoSphere,15.037377516092295
2024-02-02,cell-00,temperature,ERA5,12.306246537346157
2024-02-02,cell-00,precipitation,ERA5,2.8144080839573618
2024-02-02,cell-00,temperature,IMGW,11.513154491284626
2024-02-02,cell-00,precipitation,IMGW,1.470881499299402
2024-02-02,cell-00,temperature,DWD,11.430286410049618
2024-02-02,cell-00,precipitation,DWD,1.7853653362282682
2024-02-02,cell-00,temperature,GeoSphere,12.027744882276174
2024-02-02,cell-00,precipitation,GeoSphere,2.5732877352214696
2024-02-02,cell-01,temperature,ERA5,12.221092489312722
2024-02-02,cell-01,precipitation,ERA5,7.00410530852235
2024-02-02,cell-01,temperature,IMGW,12.543033853426587
2024-02-02,cell-01,precipitation,IMGW,7.600248359845461
2024-02-02,cell-01,temperature,DWD,11.807041012403213
2024-02-02,cell-01,precipitation,DWD,7.514005390107801
2024-02-02,cell-01,temperature,GeoSphere,11.524762869659437
2024-02-02,cell-01,precipitation,GeoSphere,6.890115399147134
2024-02-02,cell-02,temperature,ERA5,11.694535087572199
2024-02-02,cell-02,precipitation,ERA5,0.0
2024-02-02,cell-02,temperature,IMGW,12.454538402515686
2024-02-02,cell-02,precipitation,IMGW,1.834402693399452
2024-02-02,cell-02,temperature,DWD,12.123089296200437
2024-02-02,cell-02,precipitation,DWD,1.3294014900610769
2024-02-02,cell-02,temperature,GeoSphere,11.499934897636
2024-02-02,cell-02,precipitation,GeoSphere,0.6609742762077209
2024-02-02,cell-03,temperature,ERA5,10.781348151684556
2024-02-02,cell-03,precipitation,ERA5,0.0
2024-02-02,cell-03,temperature,IMGW,11.87430858812597
2024-02-02,cell-03,precipitation,IMGW,0.0
2024-02-02,cell-03,temperature,DWD,12.077929081503811
2024-02-02,cell-03,precipitation,DWD,0.31650958522690875
2024-02-02,cell-03,temperature,GeoSphere,12.378829629186813
2024-02-02,cell-03,precipitation,GeoSphere,0.5249590302862613
2024-02-02,cell-04,temperature,ERA5,13.194555715678604
2024-02-02,cell-04,precipitation,ERA5,2.6562701574121736
2024-02-02,cell-04,temperature,IMGW,12.553194085464298
2024-02-02,cell-04,precipitation,IMGW,2.235935735873377
2024-02-02,cell-04,temperature,DWD,12.27592637001564
2024-02-02,cell-04,precipitation,DWD,2.6795875447151656
2024-02-02,cell-04,temperature,GeoSphere,12.62634604327877
2024-02-02,cell-04,precipitation,GeoSphere,2.0939287794291332
2024-02-02,cell-05,temperature,ERA5,12.732561772889596
2024-02-02,cell-05,precipitation,ERA5,0.0
2024-02-02,cell-05,temperature,IMGW,12.85487938753474
2024-02-02,cell-05,precipitation,IMGW,0.2168226539345639
2024-02-02,cell-05,temperature,DWD,11.889185068239652
2024-02-02,cell-05,precipitation,DWD,1.0856806439310356
2024-02-02,cell-05,temperature,GeoSphere,12.277363431658811
2024-02-02,cell-05,precipitation,GeoSphere,0.3324419724128985
2024-02-02,cell-06,temperature,ERA5,12.222719123634288
2024-02-02,cell-06,precipitation,ERA5,6.860886776379952
2024-02-02,cell-06,temperature,IMGW,12.658149365923999
2024-02-02,cell-06,precipitation,IMGW,7.299755657020196
2024-02-02,cell-06,temperature,DWD,12.701753352929426
2024-02-02,cell-06,precipitation,DWD,5.193879723729657
2024-02-02,cell-06,temperature,GeoSphere,12.937943945047845
2024-02-02,cell-06,precipitation,GeoSphere,7.292588324654309
2024-02-02,cell-07,temperature,ERA5,14.081992366652837
2024-02-02,cell-07,precipitation,ERA5,9.30928006011333
2024-02-02,cell-07,temperature,IMGW,13.4288090690347
2024-02-02,cell-07,precipitation,IMGW,9.148951310069519
2024-02-02,cell-07,temperature,DWD,12.96353379155898
2024-02-02,cell-07,precipitation,DWD,9.560951797194562
2024-02-02,cell-07,temperature,GeoSphere,13.630544315722126
2024-02-02,cell-07,precipitation,GeoSphere,10.285449089144592
2024-02-03,cell-00,temperature,ERA5,11.58642443272149
2024-02-03,cell-00,precipitation,ERA5,1.3032103997322233
2024-02-03,cell-00,temperature,IMGW,12.392674087761135
2024-02-03,cell-00,precipitation,IMGW,0.991514291024167
2024-02-03,cell-00,temperature,DWD,11.507073349838302
2024-02-03,cell-00,precipitation,DWD,0.0
2024-02-03,cell-00,temperature,GeoSphere,11.19995462534484
2024-02-03,cell-00,precipitation,GeoSphere,1.1697482473099297
2024-02-03,cell-01,temperature,ERA5,12.938139177471545
2024-02-03,cell-01,precipitation,ERA5,1.1692299890909608
2024-02-03,cell-01,temperature,IMGW,11.848423976478543
2024-02-03,cell-01,precipitation,IMGW,0.9645704723159338
2024-02-03,cell-01,temperature,DWD,11.895292192339745
2024-02-03,cell-01,precipitation,DWD,1.8872497800229568
2024-02-03,cell-01,temperature,GeoSphere,12.07632283411428
2024-02-03,cell-01,precipitation,GeoSphere,1.4347612365435063
2024-02-03,cell-02,temperature,ERA5,12.418420532052084
2024-02-03,cell-02,precipitation,ERA5,0.0
2024-02-03,cell-02,temperature,IMGW,11.608622405787806
2024-02-03,cell-02,precipitation,IMGW,0.0018026139170299604
2024-02-03,cell-02,temperature,DWD,12.495818352589533
2024-02-03,cell-02,precipitation,DWD,0.6686670829224554
2024-02-03,cell-02,temperature,GeoSphere,12.479949571308884
2024-02-03,cell-02,precipitation,GeoSphere,1.596257911249387
2024-02-03,cell-03,temperature,ERA5,11.823640752046218
2024-02-03,cell-03,precipitation,ERA5,2.4942366792096466
2024-02-03,cell-03,temperature,IMGW,11.512238544162397
2024-02-03,cell-03,precipitation,IMGW,3.1341910281362653
2024-02-03,cell-03,temperature,DWD,11.763653184410483
2024-02-03,cell-03,precipitation,DWD,3.424442691024251
2024-02-03,cell-03,temperature,GeoSphere,12.089878034707503
2024-02-03,cell-03,precipitation,GeoSphere,2.913330462642575
2024-02-03,cell-04,temperature,ERA5,12.802806181057946
2024-02-03,cell-04,precipitation,ERA5,2.747224587143393
2024-02-03,cell-04,temperature,IMGW,12.261672223403794
2024-02-03,cell-04,precipitation,IMGW,2.2822513334478143
2024-02-03,cell-04,temperature,DWD,12.211841023849875
2024-02-03,cell-04,precipitation,DWD,3.5508577969781694
2024-02-03,cell-04,temperature,GeoSphere,12.49127793440345
2024-02-03,cell-04,precipitation,GeoSphere,3.1745464810529613
2024-02-03,cell-05,temperature,ERA5,12.586314549892448
2024-02-03,cell-05,precipitation,ERA5,3.391714974961981
2024-02-03,cell-05,temperature,IMGW,13.361313266990507
2024-02-03,cell-05,precipitation,IMGW,3.214324298973608
2024-02-03,cell-05,temperature,DWD,13.06121386102411
2024-02-03,cell-05,precipitation,DWD,3.4625983263531186
2024-02-03,cell-05,temperature,GeoSphere,13.295324243603142
2024-02-03,cell-05,precipitation,GeoSphere,3.08153181825303
2024-02-03,cell-06,temperature,ERA5,12.787546390600586
2024-02-03,cell-06,precipitation,ERA5,3.6494321083242323
2024-02-03,cell-06,temperature,IMGW,13.751859771945616
2024-02-03,cell-06,precipitation,IMGW,1.2577435005627995
2024-02-03,cell-06,temperature,DWD,13.71123868680418
2024-02-03,cell-06,precipitation,DWD,1.8353559964808603
2024-02-03,cell-06,temperature,GeoSphere,14.121209182021182
2024-02-03,cell-06,precipitation,GeoSphere,0.6566368308972153
2024-02-03,cell-07,temperature,ERA5,13.912176862212046
2024-02-03,cell-07,precipitation,ERA5,1.347138284499846
2024-02-03,cell-07,temperature,IMGW,13.36881666109987
2024-02-03,cell-07,precipitation,IMGW,2.778369748604155
2024-02-03,cell-07,temperature,DWD,12.799328886965581
2024-02-03,cell-07,precipitation,DWD,1.3199186933942908
2024-02-03,cell-07,temperature,GeoSphere,13.068056563600365
2024-02-03,cell-07,precipitation,GeoSphere,2.0138638082742415
2024-02-04,cell-00,temperature,ERA5,12.24982014760603
2024-02-04,cell-00,precipitation,ERA5,0.0
2024-02-04,cell-00,temperature,IMGW,11.363547867323664
2024-02-04,cell-00,precipitation,IMGW,2.0347091900655583
2024-02-04,cell-00,temperature,DWD,11.844379486188892
2024-02-04,cell-00,precipitation,DWD,0.8779314994419679
2024-02-04,cell-00,temperature,GeoSphere,11.738948917362016
2024-02-04,cell-00,precipitation,GeoSphere,1.2359125348174609
2024-02-04,cell-01,temperature,ERA5,12.815902332943232
2024-02-04,cell-01,precipitation,ERA5,2.1339616472170517
2024-02-04,cell-01,temperature,IMGW,12.437045334737899
2024-02-04,cell-01,precipitation,IMGW,3.7308892954983
2024-02-04,cell-01,temperature,DWD,12.31458035573162
2024-02-04,cell-01,precipitation,DWD,3.250074174721486
2024-02-04,cell-01,temperature,GeoSphere,12.207758095254302
2024-02-04,cell-01,precipitation,GeoSphere,2.716395705399509
2024-02-04,cell-02,temperature,ERA5,11.884274880608913
2024-02-04,cell-02,precipitation,ERA5,6.464121421191112
2024-02-04,cell-02,temperature,IMGW,12.392987592595752
2024-02-04,cell-02,precipitation,IMGW,6.5917111026304935
2024-02-04,cell-02,temperature,DWD,12.332503622757478
2024-02-04,cell-02,precipitation,DWD,7.108565681454474
2024-02-04,cell-02,temperature,GeoSphere,12.600461082239146
2024-02-04,cell-02,precipitation,GeoSphere,7.557394726657776
2024-02-04,cell-03,temperature,ERA5,12.806967477348925
2024-02-04,cell-03,precipitation,ERA5,0.5099500177558651
2024-02-04,cell-03,temperature,IMGW,12.250888246263433
2024-02-04,cell-03,precipitation,IMGW,0.5630773524761914
2024-02-04,cell-03,temperature,DWD,12.390139410281146
2024-02-04,cell-03,precipitation,DWD,0.5200839693907353
2024-02-04,cell-03,temperature,GeoSphere,12.536218932308909
2024-02-04,cell-03,precipitation,GeoSphere,1.4388022814368704
2024-02-04,cell-04,temperature,ERA5,12.688352047363974
2024-02-04,cell-04,precipitation,ERA5,14.338518122333658
2024-02-04,cell-04,temperature,IMGW,12.829491591800602
2024-02-04,cell-04,precipitation,IMGW,14.464188204388366
2024-02-04,cell-04,temperature,DWD,13.303743764473845
2024-02-04,cell-04,precipitation,DWD,13.852138295455495
2024-02-04,cell-04,temperature,GeoSphere,13.003332302530728
2024-02-04,cell-04,precipitation,GeoSphere,14.352828838703624
2024-02-04,cell-05,temperature,ERA5,12.145662981203884
2024-02-04,cell-05,precipitation,ERA5,4.849173307968782
2024-02-04,cell-05,temperature,IMGW,11.862685938856131
2024-02-04,cell-05,precipitation,IMGW,4.054870236245171
2024-02-04,cell-05,temperature,DWD,12.769637995825251
2024-02-04,cell-05,precipitation,DWD,4.564005536067839
2024-02-04,cell-05,temperature,GeoSphere,12.08148251318276
2024-02-04,cell-05,precipitation,GeoSphere,4.88653317858994
2024-02-04,cell-06,temperature,ERA5,12.337438022579807
2024-02-04,cell-06,precipitation,ERA5,0.7614418459625224
2024-02-04,cell-06,temperature,IMGW,13.00419670274668
2024-02-04,cell-06,precipitation,IMGW,1.9994459222876841
2024-02-04,cell-06,temperature,DWD,13.22592081140858
2024-02-04,cell-06,precipitation,DWD,1.1837396771953599
2024-02-04,cell-06,temperature,GeoSphere,13.2487679533166
2024-02-04,cell-06,precipitation,GeoSphere,1.0785165447715586
2024-02-04,cell-07,temperature,ERA5,14.126647535308813
2024-02-04,cell-07,precipitation,ERA5,0.3665592160160487
2024-02-04,cell-07,temperature,IMGW,13.383393669737696
2024-02-04,cell-07,precipitation,IMGW,1.6006237553565064
2024-02-04,cell-07,temperature,DWD,13.810714607720145
2024-02-04,cell-07,precipitation,DWD,1.1856162966212171
2024-02-04,cell-07,temperature,GeoSphere,13.559259208320817
2024-02-04,cell-07,precipitation,GeoSphere,1.5853176694583624
2024-02-05,cell-00,temperature,ERA5,12.396099942488569
2024-02-05,cell-00,precipitation,ERA5,1.6588831207775663
2024-02-05,cell-00,temperature,IMGW,12.739664949104807
2024-02-05,cell-00,precipitation,IMGW,0.8836901273539397
2024-02-05,cell-00,temperature,DWD,12.043823745802714
2024-02-05,cell-00,precipitation,DWD,0.8793558889208803
2024-02-05,cell-00,temperature,GeoSphere,11.789906656361383
2024-02-05,cell-00,precipitation,GeoSphere,0.39526884659537054
2024-02-05,cell-01,temperature,ERA5,12.35266979905001
2024-02-05,cell-01,precipitation,ERA5,1.2208195680245675
2024-02-05,cell-01,temperature,IMGW,12.300530882126905
2024-02-05,cell-01,precipitation,IMGW,0.6253866811945801
2024-02-05,cell-01,temperature,DWD,12.12690198275707
2024-02-05,cell-01,precipitation,DWD,0.5205907838527176
2024-02-05,cell-01,temperature,GeoSphere,12.18898487995444
2024-02-05,cell-01,precipitation,GeoSphere,0.13433724256954893
2024-02-05,cell-02,temperature,ERA5,12.684544343510998
2024-02-05,cell-02,precipitation,ERA5,3.9270350251897588
2024-02-05,cell-02,temperature,IMGW,12.290250800559201
2024-02-05,cell-02,precipitation,IMGW,3.7595661385499968
2024-02-05,cell-02,temperature,DWD,12.793874702973941
2024-02-05,cell-02,precipitation,DWD,4.961119871216206
2024-02-05,cell-02,temperature,GeoSphere,12.655078343772036
2024-02-05,cell-02,precipitation,GeoSphere,5.423819178866966
2024-02-05,cell-03,temperature,ERA5,12.884938833365554
2024-02-05,cell-03,precipitation,ERA5,18.722403276052326
2024-02-05,cell-03,temperature,IMGW,12.717993378748265
2024-02-05,cell-03,precipitation,IMGW,19.429991608935946
2024-02-05,cell-03,temperature,DWD,12.379192417155563
2024-02-05,cell-03,precipitation,DWD,19.908763322157323
2024-02-05,cell-03,temperature,GeoSphere,12.60993988288486
2024-02-05,cell-03,precipitation,GeoSphere,19.131055799375815
2024-02-05,cell-04,temperature,ERA5,12.359756931065844
2024-02-05,cell-04,precipitation,ERA5,2.968942177890156
2024-02-05,cell-04,temperature,IMGW,13.673818107037754
2024-02-05,cell-04,precipitation,IMGW,3.4128566576252144
2024-02-05,cell-04,temperature,DWD,11.945167857861636
2024-02-05,cell-04,precipitation,DWD,3.2586584153573974
2024-02-05,cell-04,temperature,GeoSphere,12.53551697613412
2024-02-05,cell-04,precipitation,GeoSphere,3.862036002184256
2024-02-05,cell-05,temperature,ERA5,13.44915788665889
2024-02-05,cell-05,precipitation,ERA5,3.728664723501598
2024-02-05,cell-05,temperature,IMGW,12.83001440517728
2024-02-05,cell-05,precipitation,IMGW,3.9023783052259757
2024-02-05,cell-05,temperature,DWD,12.51193549927349
2024-02-05,cell-05,precipitation,DWD,4.989222985630122
2024-02-05,cell-05,temperature,GeoSphere,13.289544044754862
2024-02-05,cell-05,precipitation,GeoSphere,4.934984233589747
2024-02-05,cell-06,temperature,ERA5,13.865781793972161
2024-02-05,cell-06,precipitation,ERA5,5.0392856770600325
2024-02-05,cell-06,temperature,IMGW,13.405618747302347
2024-02-05,cell-06,precipitation,IMGW,4.9788906445322425
2024-02-05,cell-06,temperature,DWD,12.65930560315477
2024-02-05,cell-06,precipitation,DWD,4.070857942359982
2024-02-05,cell-06,temperature,GeoSphere,12.834194324093156
2024-02-05,cell-06,precipitation,GeoSphere,5.08363481631742
2024-02-05,cell-07,temperature,ERA5,13.144827381211355
2024-02-05,cell-07,precipitation,ERA5,0.1858137753955893
2024-02-05,cell-07,temperature,IMGW,12.92011024473184
2024-02-05,cell-07,precipitation,IMGW,0.0
2024-02-05,cell-07,temperature,DWD,13.027288223330256
2024-02-05,cell-07,precipitation,DWD,0.49051524774822636
2024-02-05,cell-07,temperature,GeoSphere,12.966304727966575
2024-02-05,cell-07,precipitation,GeoSphere,0.3571705044504051
2024-02-06,cell-00,temperature,ERA5,13.193404354342974
2024-02-06,cell-00,precipitation,ERA5,0.18186786260994403
2024-02-06,cell-00,temperature,IMGW,12.147844601061603
2024-02-06,cell-00,precipitation,IMGW,1.088232111805933
2024-02-06,cell-00,temperature,DWD,12.120141749764928
2024-02-06,cell-00,precipitation,DWD,1.0505569265401564
2024-02-06,cell-00,temperature,GeoSphere,12.490319326033307
2024-02-06,cell-00,precipitation,GeoSphere,0.29003019442425737
2024-02-06,cell-01,temperature,ERA5,12.23511542068385
2024-02-06,cell-01,precipitation,ERA5,3.413065613447912
2024-02-06,cell-01,temperature,IMGW,12.416933748454259
2024-02-06,cell-01,precipitation,IMGW,3.653261631246336
2024-02-06,cell-01,temperature,DWD,11.932727302240652
2024-02-06,cell-01,precipitation,DWD,3.8244686774633823
2024-02-06,cell-01,temperature,GeoSphere,12.568744953720872
2024-02-06,cell-01,precipitation,GeoSphere,2.6011791150553223
2024-02-06,cell-02,temperature,ERA5,13.844794577969912
2024-02-06,cell-02,precipitation,ERA5,12.663379432485693
2024-02-06,cell-02,temperature,IMGW,12.102652511377302
2024-02-06,cell-02,precipitation,IMGW,11.462278940901225
2024-02-06,cell-02,temperature,DWD,12.706533194626422
2024-02-06,cell-02,precipitation,DWD,12.230555785178373
2024-02-06,cell-02,temperature,GeoSphere,12.369715493508314
2024-02-06,cell-02,precipitation,GeoSphere,12.463916913379652
2024-02-06,cell-03,temperature,ERA5,13.960134915777068
2024-02-06,cell-03,precipitation,ERA5,0.0
2024-02-06,cell-03,temperature,IMGW,13.176623446614846
2024-02-06,cell-03,precipitation,IMGW,0.07097277940662544
2024-02-06,cell-03,temperature,DWD,12.869746787696347
2024-02-06,cell-03,precipitation,DWD,0.9362384518600058
2024-02-06,cell-03,temperature,GeoSphere,13.060406043203173
